Eid,Affiliation
2-s2.0-85161371172,60028190
2-s2.0-85166753711,60028190
2-s2.0-85166753711,60012603
2-s2.0-85166753711,60198715
2-s2.0-85147048308,60028548
2-s2.0-85147048308,60032228
2-s2.0-85147048308,60002620
2-s2.0-85147048308,60025111
2-s2.0-85162773963,60070862
2-s2.0-85162773963,60025205
2-s2.0-85169680148,60028190
2-s2.0-85169680148,60002014
2-s2.0-85151112784,60022183
2-s2.0-85151112784,60002620
2-s2.0-85144698978,60028190
2-s2.0-85144698978,60071395
2-s2.0-85144698978,60006314
2-s2.0-85144698978,60111656
2-s2.0-85150819709,60022498
2-s2.0-85150819709,60072842
2-s2.0-85150819709,60018373
2-s2.0-85150819709,60018013
2-s2.0-85150819709,60028190
2-s2.0-85150819709,60012718
2-s2.0-85165577450,60028190
2-s2.0-85164408354,60028190
2-s2.0-85152334807,60112527
2-s2.0-85152334807,60194924
2-s2.0-85152334807,129474355
2-s2.0-85152334807,60028190
2-s2.0-85152334807,60023813
2-s2.0-85132101481,60026526
2-s2.0-85132101481,60199582
2-s2.0-85153414558,60012718
2-s2.0-85153414558,60199575
2-s2.0-85153414558,60199578
2-s2.0-85153414558,60028190
2-s2.0-85163152196,60274668
2-s2.0-85163152196,60028190
2-s2.0-85163152196,60005667
2-s2.0-85163152196,60003674
2-s2.0-85141547368,60002620
2-s2.0-85141547368,60022183
2-s2.0-85145340010,60011001
2-s2.0-85145340010,60028551
2-s2.0-85145340010,60032732
2-s2.0-85145340010,60027509
2-s2.0-85145340010,60274640
2-s2.0-85145340010,60029685
2-s2.0-85167371958,60022183
2-s2.0-85167371958,60199578
2-s2.0-85167371958,60122734
2-s2.0-85167371958,60199696
2-s2.0-85167371958,60028190
2-s2.0-85152252809,60028190
2-s2.0-85145956665,60028190
2-s2.0-85145956665,60002620
2-s2.0-85168590586,60028190
2-s2.0-85168590586,60012718
2-s2.0-85168590586,60002620
2-s2.0-85168590586,60022183
2-s2.0-85168590586,60000881
2-s2.0-85167880872,60028190
2-s2.0-85167880872,60199582
2-s2.0-85167880872,60014471
2-s2.0-85147976295,60199583
2-s2.0-85166064437,60016173
2-s2.0-85166064437,60002620
2-s2.0-85166064437,60012018
2-s2.0-85152660882,60022498
2-s2.0-85152660882,60028190
2-s2.0-85139025208,60030948
2-s2.0-85139025208,60018910
2-s2.0-85139025208,60028423
2-s2.0-85139025208,60028190
2-s2.0-85139025208,113714906
2-s2.0-85139025208,60071359
2-s2.0-85139025208,117005382
2-s2.0-85139025208,60072089
2-s2.0-85162185661,60070862
2-s2.0-85162185661,60025205
2-s2.0-85164812523,60028190
2-s2.0-85164812523,60028333
2-s2.0-85164812523,60111656
2-s2.0-85148409792,60002620
2-s2.0-85164723364,60002620
2-s2.0-85138180821,60028190
2-s2.0-85138180821,60114641
2-s2.0-85164499349,60017164
2-s2.0-85164499349,60028190
2-s2.0-85164499349,60012718
2-s2.0-85164499349,60199573
2-s2.0-85164499349,60103477
2-s2.0-85164499349,60000264
2-s2.0-85164499349,60092137
2-s2.0-85164499349,60022498
2-s2.0-85165993515,60078212
2-s2.0-85165993515,60025577
2-s2.0-85165993515,60028190
2-s2.0-85165993515,60070610
2-s2.0-85165993515,60005353
2-s2.0-85165993515,60012704
2-s2.0-85168870451,130115362
2-s2.0-85168870451,60032250
2-s2.0-85168870451,130115745
2-s2.0-85168870451,116728789
2-s2.0-85168870451,130115730
2-s2.0-85168870451,60022183
2-s2.0-85150391561,60022183
2-s2.0-85150391561,60002620
2-s2.0-85169841352,60012256
2-s2.0-85169841352,60028190
2-s2.0-85169841352,60011357
2-s2.0-85169841352,60073387
2-s2.0-85159260281,60012521
2-s2.0-85159260281,60172698
2-s2.0-85159260281,60029306
2-s2.0-85159260281,60033085
2-s2.0-85159260281,112736858
2-s2.0-85159260281,60199582
2-s2.0-85159260281,60107781
2-s2.0-85147428839,60018809
2-s2.0-85147428839,60028190
2-s2.0-85147428839,60021944
2-s2.0-85160824250,60028190
2-s2.0-85160824250,115494244
2-s2.0-85151642926,60012718
2-s2.0-85151642926,60015887
2-s2.0-85151642926,60013939
2-s2.0-85151642926,60002620
2-s2.0-85151642926,60008786
2-s2.0-85143915136,60111823
2-s2.0-85143915136,60028190
2-s2.0-85156118528,60138776
2-s2.0-85156118528,129612293
2-s2.0-85146058485,60021895
2-s2.0-85146058485,60028190
2-s2.0-85151758880,60199575
2-s2.0-85151758880,60002620
2-s2.0-85168855206,60028190
2-s2.0-85168855206,60021543
2-s2.0-85168855206,60103839
2-s2.0-85167352469,60028190
2-s2.0-85167352469,60006907
2-s2.0-85167352469,124131570
2-s2.0-85167352469,60027365
2-s2.0-85167352469,113736755
2-s2.0-85170059053,60028190
2-s2.0-85170059053,60010710
2-s2.0-85170059053,60025709
2-s2.0-85170059053,60189154
2-s2.0-85170059053,60031189
2-s2.0-85170059053,60199575
2-s2.0-85170059053,60011947
2-s2.0-85170059053,60001472
2-s2.0-85170059053,60002620
2-s2.0-85150338692,60028190
2-s2.0-85150338692,60091507
2-s2.0-85150338692,60018465
2-s2.0-85150338692,60030782
2-s2.0-85164043741,60006651
2-s2.0-85164043741,60012383
2-s2.0-85164043741,129170965
2-s2.0-85164043741,60027573
2-s2.0-85164043741,60069009
2-s2.0-85164043741,60028190
2-s2.0-85164043741,60006988
2-s2.0-85124978135,60028190
2-s2.0-85124978135,60025272
2-s2.0-85124978135,60071464
2-s2.0-85124978135,101818849
2-s2.0-85124978135,60016529
2-s2.0-85163277757,60002746
2-s2.0-85163277757,60022183
2-s2.0-85163277757,60204358
2-s2.0-85162095852,60071160
2-s2.0-85162095852,60109544
2-s2.0-85162095852,60002620
2-s2.0-85162095852,60109789
2-s2.0-85162095852,60031890
2-s2.0-85162095852,60018805
2-s2.0-85162095852,60001873
2-s2.0-85167465997,60028190
2-s2.0-85147661938,60028190
2-s2.0-85147661938,60026526
2-s2.0-85147661938,60001884
2-s2.0-85169328935,60010580
2-s2.0-85169328935,60023212
2-s2.0-85169328935,60018465
2-s2.0-85169328935,60091507
2-s2.0-85169328935,60013983
2-s2.0-85169328935,112649034
2-s2.0-85149938722,60172570
2-s2.0-85149938722,60000316
2-s2.0-85149938722,60028190
2-s2.0-85145978129,60028190
2-s2.0-85146484023,60014713
2-s2.0-85146484023,60092702
2-s2.0-85146484023,60028190
2-s2.0-85148907631,60028190
2-s2.0-85168625600,60092136
2-s2.0-85168625600,60028190
2-s2.0-85148730033,60028190
2-s2.0-85148730033,60017285
2-s2.0-85148730033,60000316
2-s2.0-85146218412,60015887
2-s2.0-85146218412,60002620
2-s2.0-85146218412,126427969
2-s2.0-85167680402,60028190
2-s2.0-85167680402,60020352
2-s2.0-85167680402,60021944
2-s2.0-85167680402,60012718
2-s2.0-85167680402,60110787
2-s2.0-85163545758,60028190
2-s2.0-85151313189,60002620
2-s2.0-85151313189,60028190
2-s2.0-85163871228,60078212
2-s2.0-85163871228,60025577
2-s2.0-85163871228,60028190
2-s2.0-85163871228,60027678
2-s2.0-85163871228,60121907
2-s2.0-85163871228,60005353
2-s2.0-85130265641,128123200
2-s2.0-85130265641,105191145
2-s2.0-85130265641,60028190
2-s2.0-85164169348,60028190
2-s2.0-85164169348,60008786
2-s2.0-85149711908,60028190
2-s2.0-85147560949,60028190
2-s2.0-85147560949,60001884
2-s2.0-85147560949,60003858
2-s2.0-85147560949,60103918
2-s2.0-85150977705,60028190
2-s2.0-85150977705,60105260
2-s2.0-85150977705,60016418
2-s2.0-85150977705,112649034
2-s2.0-85164597847,60028190
2-s2.0-85169306624,60018465
2-s2.0-85169306624,60091507
2-s2.0-85169306624,60010580
2-s2.0-85169306624,60023212
2-s2.0-85169306624,60019118
2-s2.0-85169306624,60028190
2-s2.0-85162077974,60016717
2-s2.0-85162077974,60024322
2-s2.0-85162077974,60231078
2-s2.0-85162077974,60028190
2-s2.0-85162077974,60005353
2-s2.0-85154022750,60028190
2-s2.0-85154022750,60032873
2-s2.0-85150836772,60011610
2-s2.0-85150836772,60072257
2-s2.0-85150836772,60021944
2-s2.0-85150836772,60021361
2-s2.0-85150836772,60029767
2-s2.0-85150836772,60028190
2-s2.0-85170291824,60028190
2-s2.0-85170291824,60011525
2-s2.0-85170291824,60014471
2-s2.0-85170291824,60025272
2-s2.0-85149615479,60028190
2-s2.0-85149615479,60120279
2-s2.0-85149615479,60028333
2-s2.0-85149615479,60006314
2-s2.0-85166309539,60028190
2-s2.0-85146533701,60107379
2-s2.0-85146533701,60026146
2-s2.0-85146533701,60104671
2-s2.0-85146533701,60199583
2-s2.0-85146533701,60027741
2-s2.0-85146533701,60276078
2-s2.0-85146533701,60068769
2-s2.0-85146533701,60111704
2-s2.0-85146533701,60103785
2-s2.0-85146533701,60079452
2-s2.0-85146913607,60022183
2-s2.0-85146913607,101699462
2-s2.0-85146913607,60002620
2-s2.0-85148668341,60008786
2-s2.0-85148668341,60028190
2-s2.0-85148668341,60199582
2-s2.0-85149223143,60022498
2-s2.0-85149223143,60012718
2-s2.0-85149223143,60028190
2-s2.0-85149223143,60021543
2-s2.0-85149223143,60030267
2-s2.0-85170158660,60025997
2-s2.0-85170158660,60028190
2-s2.0-85152895094,60122069
2-s2.0-85152895094,60025160
2-s2.0-85152895094,60005857
2-s2.0-85152895094,60023380
2-s2.0-85152895094,60002620
2-s2.0-85152895094,60031890
2-s2.0-85152895094,60018805
2-s2.0-85166230557,60022183
2-s2.0-85166230557,60002620
2-s2.0-85166230557,60028190
2-s2.0-85166230557,130008166
2-s2.0-85166230557,113196375
2-s2.0-85166230557,60031780
2-s2.0-85165869919,60002620
2-s2.0-85149125942,60028190
2-s2.0-85149125942,60072886
2-s2.0-85149125942,60026326
2-s2.0-85149125942,60012718
2-s2.0-85164731294,60033182
2-s2.0-85164731294,60002620
2-s2.0-85164731294,60102125
2-s2.0-85138037245,60028190
2-s2.0-85138037245,60250877
2-s2.0-85138037245,60024621
2-s2.0-85163048235,60028190
2-s2.0-85163048235,60027090
2-s2.0-85162932095,60111656
2-s2.0-85162932095,60000881
2-s2.0-85162932095,60028190
2-s2.0-85168958639,60022095
2-s2.0-85168958639,60028190
2-s2.0-85168958639,60005429
2-s2.0-85168958639,60073385
2-s2.0-85168958639,60103563
2-s2.0-85168958639,119779021
2-s2.0-85168958639,60211822
2-s2.0-85168958639,60002350
2-s2.0-85146801326,60021944
2-s2.0-85146801326,60012718
2-s2.0-85146801326,60002620
2-s2.0-85146801326,60011947
2-s2.0-85165555652,60002620
2-s2.0-85165555652,60199578
2-s2.0-85165555652,60016965
2-s2.0-85152437526,60028190
2-s2.0-85160047089,60028190
2-s2.0-85160047089,60069403
2-s2.0-85143515539,60028190
2-s2.0-85157986229,60199583
2-s2.0-85163304152,60033129
2-s2.0-85163304152,60026553
2-s2.0-85163304152,112642958
2-s2.0-85163304152,60005247
2-s2.0-85163304152,60027817
2-s2.0-85163304152,60030442
2-s2.0-85163304152,60017631
2-s2.0-85163304152,60009860
2-s2.0-85163304152,60014982
2-s2.0-85163304152,60029305
2-s2.0-85163304152,60022183
2-s2.0-85168464882,60015887
2-s2.0-85168464882,60022183
2-s2.0-85147651027,60120257
2-s2.0-85147651027,60028190
2-s2.0-85159130158,60002620
2-s2.0-85162992990,60024830
2-s2.0-85162992990,60028190
2-s2.0-85146542491,60012521
2-s2.0-85146542491,60028190
2-s2.0-85146542491,60006314
2-s2.0-85146542491,60112735
2-s2.0-85147556624,60028897
2-s2.0-85147556624,60085927
2-s2.0-85147556624,60002173
2-s2.0-85147556624,60011520
2-s2.0-85147556624,60025225
2-s2.0-85147556624,60026245
2-s2.0-85147556624,60021889
2-s2.0-85147556624,60071630
2-s2.0-85147556624,60015331
2-s2.0-85147556624,60001576
2-s2.0-85147556624,60012311
2-s2.0-85147556624,60004716
2-s2.0-85147556624,60024895
2-s2.0-85147556624,60025063
2-s2.0-85147556624,60019160
2-s2.0-85144726397,60117964
2-s2.0-85144726397,60028190
2-s2.0-85144726397,60021944
2-s2.0-85144726397,60024872
2-s2.0-85144726397,60014982
2-s2.0-85144726397,60021062
2-s2.0-85144726397,60018748
2-s2.0-85163698307,60028190
2-s2.0-85133097140,113566355
2-s2.0-85133097140,60028190
2-s2.0-85152937387,60028190
2-s2.0-85152937387,117011815
2-s2.0-85152937387,60078563
2-s2.0-85152937387,60071375
2-s2.0-85152937387,60021895
2-s2.0-85142506875,60028190
2-s2.0-85142162079,60028190
2-s2.0-85142162079,60017161
2-s2.0-85154061315,60009499
2-s2.0-85154061315,60028190
2-s2.0-85168713672,60018013
2-s2.0-85168713672,60028190
2-s2.0-85168713672,60031126
2-s2.0-85168713672,60199582
2-s2.0-85169819324,60028190
2-s2.0-85169819324,106208652
2-s2.0-85168236124,60017165
2-s2.0-85168236124,60026046
2-s2.0-85168236124,60006514
2-s2.0-85168236124,60277695
2-s2.0-85168236124,60028190
2-s2.0-85168236124,60091507
2-s2.0-85159956256,60028190
2-s2.0-85141261073,60012718
2-s2.0-85141261073,60110787
2-s2.0-85141261073,60028190
2-s2.0-85141261073,60199582
2-s2.0-85142637153,60012392
2-s2.0-85142637153,60018809
2-s2.0-85142637153,60028190
2-s2.0-85141332907,60028190
2-s2.0-85141332907,60030801
2-s2.0-85161991088,60199583
2-s2.0-85146994767,60028190
2-s2.0-85146994767,60012521
2-s2.0-85147677325,60028190
2-s2.0-85147677325,60018352
2-s2.0-85162273119,60091507
2-s2.0-85162273119,60018465
2-s2.0-85162273119,60010580
2-s2.0-85162273119,60023212
2-s2.0-85162273119,112649034
2-s2.0-85141993898,60028190
2-s2.0-85141993898,60005050
2-s2.0-85141993898,60012921
2-s2.0-85141993898,60002620
2-s2.0-85141993898,60031890
2-s2.0-85141993898,60018805
2-s2.0-85148729234,60022498
2-s2.0-85148729234,60011546
2-s2.0-85148729234,60028190
2-s2.0-85153035507,60028190
2-s2.0-85153035507,60002620
2-s2.0-85153035507,60022183
2-s2.0-85150958412,60103462
2-s2.0-85150958412,60028190
2-s2.0-85165287984,60028190
2-s2.0-85165287984,60002483
2-s2.0-85166290238,60022183
2-s2.0-85166290238,60002620
2-s2.0-85160059173,60027171
2-s2.0-85160059173,60028488
2-s2.0-85160059173,60023330
2-s2.0-85160059173,121805521
2-s2.0-85160059173,60028190
2-s2.0-85160059173,60021927
2-s2.0-85160059173,60068769
2-s2.0-85160059173,60111704
2-s2.0-85153487273,60022183
2-s2.0-85153487273,60031780
2-s2.0-85149053296,60028190
2-s2.0-85151399901,60101858
2-s2.0-85151399901,60028190
2-s2.0-85151399901,60103917
2-s2.0-85151399901,60008293
2-s2.0-85151399901,106208652
2-s2.0-85163633447,60028190
2-s2.0-85163633447,60007989
2-s2.0-85145858636,60012521
2-s2.0-85145858636,60028190
2-s2.0-85145858636,60008786
2-s2.0-85159073994,60028190
2-s2.0-85159740647,60025770
2-s2.0-85159740647,60002620
2-s2.0-85159740647,60011019
2-s2.0-85159740647,60138490
2-s2.0-85143619389,60028190
2-s2.0-85143619389,60171713
2-s2.0-85143619389,60026046
2-s2.0-85143619389,60002620
2-s2.0-85146760813,60028190
2-s2.0-85146760813,60026046
2-s2.0-85146760813,60103462
2-s2.0-85146760813,60021944
2-s2.0-85146760813,60110787
2-s2.0-85146760813,60064058
2-s2.0-85166206826,60028190
2-s2.0-85166206826,60021005
2-s2.0-85166206826,60030324
2-s2.0-85162927616,60007200
2-s2.0-85162927616,60022183
2-s2.0-85166651691,60028190
2-s2.0-85152102589,60028190
2-s2.0-85152102589,60015887
2-s2.0-85152102589,60002014
2-s2.0-85152102589,60109394
2-s2.0-85150665581,60012521
2-s2.0-85150665581,60028190
2-s2.0-85150665581,60002620
2-s2.0-85150665581,60102128
2-s2.0-85150665581,60004321
2-s2.0-85153631367,60028190
2-s2.0-85153631367,60012521
2-s2.0-85153631367,124952189
2-s2.0-85140313195,60028190
2-s2.0-85140313195,60022676
2-s2.0-85168333803,60070862
2-s2.0-85168333803,60025205
2-s2.0-85168333803,60070851
2-s2.0-85168333803,60018163
2-s2.0-85147823993,60002620
2-s2.0-85147823993,60015572
2-s2.0-85147823993,60028190
2-s2.0-85147823993,60022183
2-s2.0-85147823993,60000130
2-s2.0-85147823993,60026526
2-s2.0-85159698141,60012311
2-s2.0-85159698141,60028190
2-s2.0-85150982096,60028190
2-s2.0-85149202326,60028190
2-s2.0-85149304176,60028190
2-s2.0-85149304176,60103153
2-s2.0-85149304176,60071368
2-s2.0-85161577774,60273109
2-s2.0-85161577774,60030838
2-s2.0-85161577774,60273996
2-s2.0-85161577774,60009952
2-s2.0-85161577774,60000316
2-s2.0-85161577774,60028190
2-s2.0-85161577774,60011832
2-s2.0-85163762489,60021543
2-s2.0-85163762489,60028190
2-s2.0-85163762489,60199573
2-s2.0-85163762489,60001477
2-s2.0-85168642969,60004737
2-s2.0-85168642969,60016605
2-s2.0-85168642969,123159305
2-s2.0-85168642969,60032971
2-s2.0-85168642969,60007249
2-s2.0-85168642969,60028190
2-s2.0-85159135643,60028190
2-s2.0-85145225533,60026326
2-s2.0-85145225533,60091507
2-s2.0-85146331797,60025065
2-s2.0-85146331797,60028190
2-s2.0-85163027940,60028190
2-s2.0-85163027940,112655483
2-s2.0-85156090141,60028190
2-s2.0-85156090141,60006314
2-s2.0-85156090141,60000881
2-s2.0-85146738807,60028190
2-s2.0-85146738807,60020524
2-s2.0-85146738807,60012094
2-s2.0-85163839299,60002620
2-s2.0-85163839299,60015728
2-s2.0-85144266700,60002620
2-s2.0-85144266700,60029526
2-s2.0-85149255569,60000881
2-s2.0-85149255569,60017511
2-s2.0-85149255569,60028190
2-s2.0-85147605084,60028190
2-s2.0-85147605084,60000264
2-s2.0-85147605084,60199582
2-s2.0-85162234798,60017165
2-s2.0-85162234798,112649034
2-s2.0-85162234798,60028190
2-s2.0-85162234798,60091516
2-s2.0-85162234798,60031892
2-s2.0-85167787657,60028190
2-s2.0-85167787657,60119319
2-s2.0-85168694039,60028190
2-s2.0-85152105823,60104576
2-s2.0-85152105823,60021944
2-s2.0-85152105823,60028190
2-s2.0-85152105823,60017285
2-s2.0-85152105823,60011947
2-s2.0-85167654179,60002620
2-s2.0-85167654179,60114221
2-s2.0-85158146431,60022183
2-s2.0-85158146431,60029157
2-s2.0-85158146431,60016175
2-s2.0-85158146431,60095562
2-s2.0-85158146431,60012073
2-s2.0-85158146431,123807975
2-s2.0-85158146431,60031720
2-s2.0-85158146431,60073509
2-s2.0-85158146431,102044311
2-s2.0-85158146431,60000968
2-s2.0-85142309738,60005800
2-s2.0-85142309738,60025527
2-s2.0-85142309738,60032250
2-s2.0-85142309738,60199578
2-s2.0-85142309738,60022183
2-s2.0-85142309738,60013939
2-s2.0-85142309738,60026046
2-s2.0-85153732325,60028190
2-s2.0-85153732325,60002620
2-s2.0-85143728505,60028190
2-s2.0-85143728505,60002620
2-s2.0-85143728505,60022183
2-s2.0-85159936183,60028190
2-s2.0-85141754043,60054128
2-s2.0-85141754043,114920741
2-s2.0-85141754043,60059937
2-s2.0-85141754043,60071806
2-s2.0-85141754043,60025299
2-s2.0-85141754043,112623768
2-s2.0-85141754043,60056782
2-s2.0-85141754043,60028190
2-s2.0-85151108091,60015887
2-s2.0-85151108091,60012718
2-s2.0-85151108091,60199575
2-s2.0-85151108091,60021944
2-s2.0-85151108091,60028190
2-s2.0-85135916353,60028190
2-s2.0-85135916353,60022539
2-s2.0-85135916353,100826489
2-s2.0-85147166709,60089698
2-s2.0-85147166709,60053239
2-s2.0-85147166709,60030736
2-s2.0-85147166709,60028190
2-s2.0-85165594413,60013939
2-s2.0-85165594413,60015887
2-s2.0-85165594413,60199575
2-s2.0-85165594413,60000881
2-s2.0-85165594413,60032250
2-s2.0-85165594413,60002620
2-s2.0-85165594413,60006964
2-s2.0-85165594413,60025527
2-s2.0-85165594413,60022183
2-s2.0-85165594413,60026046
2-s2.0-85161510686,60001477
2-s2.0-85161510686,60021543
2-s2.0-85161510686,60028190
2-s2.0-85143810835,60028190
2-s2.0-85143810835,60011947
2-s2.0-85159945650,60012521
2-s2.0-85159945650,60028190
2-s2.0-85141411816,60002620
2-s2.0-85141411816,60030835
2-s2.0-85141411816,60021160
2-s2.0-85141411816,60011092
2-s2.0-85141411816,60016261
2-s2.0-85141411816,60012661
2-s2.0-85141411816,60025063
2-s2.0-85141411816,60026245
2-s2.0-85141411816,60126120
2-s2.0-85151107895,60199578
2-s2.0-85151107895,60032250
2-s2.0-85151107895,60002620
2-s2.0-85151107895,60022183
2-s2.0-85151107895,60015887
2-s2.0-85151107895,60012718
2-s2.0-85151107895,60020661
2-s2.0-85151107895,60016849
2-s2.0-85151107895,60017412
2-s2.0-85147143773,60002620
2-s2.0-85147143773,60022183
2-s2.0-85164814197,60028190
2-s2.0-85161434280,60022183
2-s2.0-85161434280,60002620
2-s2.0-85161434280,60032250
2-s2.0-85161434280,60026046
2-s2.0-85161434280,60025527
2-s2.0-85161434280,60199575
2-s2.0-85166468713,60028190
2-s2.0-85166468713,60000765
2-s2.0-85163840876,60028190
2-s2.0-85163840876,60025577
2-s2.0-85163840876,60199582
2-s2.0-85144303499,60002620
2-s2.0-85144303499,60022183
2-s2.0-85149413039,60002620
2-s2.0-85149413039,60022183
2-s2.0-85147460717,60022183
2-s2.0-85147460717,60015728
2-s2.0-85147460717,60002620
2-s2.0-85162230363,60028190
2-s2.0-85162230363,60092137
2-s2.0-85162230363,60271923
2-s2.0-85162230363,60005837
2-s2.0-85168715759,60028190
2-s2.0-85168715759,60002620
2-s2.0-85168715759,60076695
2-s2.0-85167705916,60028190
2-s2.0-85167705916,60009358
2-s2.0-85167747905,60026526
2-s2.0-85167747905,106023344
2-s2.0-85167747905,60028190
2-s2.0-85167747905,60011947
2-s2.0-85152101206,60028190
2-s2.0-85152101206,60000316
2-s2.0-85158064782,60028190
2-s2.0-85158064782,60015150
2-s2.0-85158064782,60010348
2-s2.0-85143365989,60014662
2-s2.0-85143365989,60006541
2-s2.0-85143365989,60028190
2-s2.0-85143365989,60138780
2-s2.0-85153714899,60012718
2-s2.0-85153714899,60028190
2-s2.0-85159114588,60028190
2-s2.0-85145078052,60028190
2-s2.0-85145078052,60012521
2-s2.0-85147808481,60028190
2-s2.0-85147808481,60018809
2-s2.0-85147808481,60172343
2-s2.0-85163036156,60022676
2-s2.0-85163036156,60028190
2-s2.0-85163036156,60009116
2-s2.0-85156090225,60021543
2-s2.0-85156090225,60002620
2-s2.0-85156090225,60022183
2-s2.0-85146745842,60024617
2-s2.0-85146745842,60028190
2-s2.0-85146745842,60001921
2-s2.0-85146745842,60031514
2-s2.0-85152263383,60028190
2-s2.0-85150666942,60028190
2-s2.0-85150666942,60008714
2-s2.0-85153605828,60103462
2-s2.0-85153605828,60028190
2-s2.0-85168283181,60070862
2-s2.0-85168283181,60025205
2-s2.0-85168283181,60070851
2-s2.0-85168283181,60018163
2-s2.0-85140410210,60002620
2-s2.0-85147793986,60028190
2-s2.0-85147793986,60003668
2-s2.0-85147793986,60078212
2-s2.0-85147793986,124781560
2-s2.0-85159770485,60028190
2-s2.0-85159770485,60030931
2-s2.0-85151238560,60110787
2-s2.0-85151238560,60028190
2-s2.0-85149207900,60028190
2-s2.0-85149207900,60032330
2-s2.0-85150788511,60073624
2-s2.0-85150788511,60028190
2-s2.0-85169302277,60028190
2-s2.0-85169302277,113736755
2-s2.0-85163734847,60028190
2-s2.0-85163734847,60017165
2-s2.0-85163734847,60025527
2-s2.0-85164719438,60264763
2-s2.0-85164719438,60002620
2-s2.0-85164719438,60189720
2-s2.0-85164719438,60001881
2-s2.0-85164719438,60004655
2-s2.0-85164719438,60008750
2-s2.0-85164719438,60199569
2-s2.0-85164719438,60020524
2-s2.0-85164719438,60015887
2-s2.0-85164719438,60027675
2-s2.0-85164719438,60012718
2-s2.0-85164719438,60021944
2-s2.0-85145831850,60199583
2-s2.0-85159061234,60015322
2-s2.0-85159061234,60009963
2-s2.0-85159061234,60028190
2-s2.0-85147908281,60028190
2-s2.0-85144032815,60004853
2-s2.0-85144032815,60028190
2-s2.0-85166027643,60028190
2-s2.0-85166027643,60016437
2-s2.0-85146761744,60006314
2-s2.0-85146761744,60025527
2-s2.0-85146761744,60002620
2-s2.0-85146761744,106166360
2-s2.0-85166636358,60028190
2-s2.0-85166636358,60101858
2-s2.0-85166636358,106208652
2-s2.0-85162941313,60024617
2-s2.0-85162941313,60012785
2-s2.0-85162941313,60028190
2-s2.0-85162941313,60108671
2-s2.0-85162941313,60000937
2-s2.0-85147536432,60110188
2-s2.0-85147536432,60000316
2-s2.0-85147536432,60070185
2-s2.0-85147536432,60002620
2-s2.0-85162196579,60028190
2-s2.0-85162196579,60012718
2-s2.0-85162196579,60012521
2-s2.0-85162196579,60004391
2-s2.0-85141885005,60071271
2-s2.0-85141885005,60014097
2-s2.0-85141885005,60017326
2-s2.0-85141885005,60028190
2-s2.0-85141885005,60189592
2-s2.0-85148686413,60026526
2-s2.0-85148686413,60028190
2-s2.0-85153433799,60030612
2-s2.0-85153433799,60028190
2-s2.0-85153433799,60010756
2-s2.0-85153433799,60019674
2-s2.0-85150971383,60276990
2-s2.0-85150971383,60031780
2-s2.0-85150971383,120436769
2-s2.0-85150971383,60031913
2-s2.0-85150971383,128494278
2-s2.0-85150971383,125171819
2-s2.0-85150971383,60068708
2-s2.0-85150971383,117986824
2-s2.0-85166314900,60012718
2-s2.0-85166314900,60025306
2-s2.0-85166314900,60028190
2-s2.0-85166314900,60199578
2-s2.0-85164863670,60028190
2-s2.0-85164863670,60012718
2-s2.0-85164863670,60000881
2-s2.0-85153496835,60012718
2-s2.0-85153496835,60028190
2-s2.0-85153496835,60012521
2-s2.0-85159057975,60028190
2-s2.0-85159057975,60119614
2-s2.0-85159057975,60011873
2-s2.0-85159057975,60027741
2-s2.0-85159057975,60109336
2-s2.0-85159057975,60012521
2-s2.0-85159057975,60032356
2-s2.0-85159057975,60072749
2-s2.0-85149053492,60002620
2-s2.0-85149053492,60199573
2-s2.0-85151471657,60021543
2-s2.0-85151471657,60028190
2-s2.0-85151471657,60012718
2-s2.0-85163982854,60028190
2-s2.0-85159961449,60069412
2-s2.0-85159961449,60028190
2-s2.0-85159961449,60024666
2-s2.0-85137153971,60028190
2-s2.0-85137153971,60018179
2-s2.0-85142638063,60012392
2-s2.0-85142638063,60018809
2-s2.0-85142638063,60028190
2-s2.0-85141280725,60028190
2-s2.0-85141280725,60105260
2-s2.0-85161947394,60018013
2-s2.0-85161947394,60017165
2-s2.0-85161947394,60012718
2-s2.0-85161947394,60028190
2-s2.0-85161947394,106208652
2-s2.0-85146960606,60120016
2-s2.0-85146960606,60012521
2-s2.0-85146960606,60028190
2-s2.0-85162889633,60024787
2-s2.0-85162889633,113098572
2-s2.0-85162889633,60069985
2-s2.0-85162889633,60023882
2-s2.0-85162889633,60009622
2-s2.0-85162889633,60002620
2-s2.0-85162889633,60073799
2-s2.0-85162889633,60025063
2-s2.0-85162889633,60021073
2-s2.0-85162889633,60005255
2-s2.0-85146485925,60028190
2-s2.0-85146485925,60011300
2-s2.0-85147658367,60199575
2-s2.0-85147658367,60011947
2-s2.0-85147658367,60026046
2-s2.0-85147658367,60025527
2-s2.0-85147658367,60013939
2-s2.0-85147658367,60002620
2-s2.0-85147658367,60015887
2-s2.0-85147658367,60032250
2-s2.0-85147658367,60199573
2-s2.0-85144859777,60006314
2-s2.0-85144859777,60028190
2-s2.0-85132987170,60028190
2-s2.0-85132987170,60031335
2-s2.0-85163703193,60012521
2-s2.0-85163703193,60008786
2-s2.0-85163703193,60009824
2-s2.0-85163703193,60028190
2-s2.0-85163703193,60106293
2-s2.0-85152914295,60028190
2-s2.0-85142330632,60002620
2-s2.0-85142330632,60022183
2-s2.0-85142330632,60032114
